当前价-0,成交总量-1,成交总额-2,持仓量-3,昨结算-4,成交笔数-5,市盈率1-6,开盘价-8,最高价-9,时间戳-G,最低价-a,今结算-b,前收盘-c,多档委买价-d,多档委买量-e,多档委卖价-f,多档委卖量-g,,
8.72,611974,535564783,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:06,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 443, 8694, 12521, 12359, 8334"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 3149, 2555, 2427, 2421, 2608",61197400,8.751430339
8.72,611975,535565655,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:09,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 442, 8694, 12530, 12359, 8334"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 3149, 2555, 2427, 2421, 2608",61197500,8.751430287
8.73,612001,535588337,0,0,0,6.72,8.85,8.9, 2018-07-16 14:26:12,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 436, 8694, 12530, 12359, 8334"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 3140, 2555, 2427, 2421, 2608",61200100,8.751429115
8.72,612103,535677281,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:15,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 334, 8673, 12525, 12369, 8314"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 3140, 2555, 2427, 2421, 2608",61210300,8.751423878
8.72,612161,535727907,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:18,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 326, 8673, 12536, 12369, 8314"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 3090, 2555, 2427, 2421, 2608",61216100,8.751421717
8.72,612216,535775867,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:21,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 366, 8678, 12536, 12369, 8314"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 3090, 2555, 2327, 2421, 2608",61221600,8.751418895
8.72,612365,535905907,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:24,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 393, 8822, 12520, 12369, 8314"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2978, 2555, 2327, 2333, 2608",61236500,8.751413079
8.72,612405,535940787,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:27,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 353, 8832, 12520, 12369, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2978, 2565, 2327, 2333, 2608",61240500,8.751411027
8.73,612424,535957372,0,0,0,6.72,8.85,8.9, 2018-07-16 14:26:30,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 368, 8832, 12485, 12369, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2941, 2565, 2327, 2333, 2608",61242400,8.75141033
8.72,612427,535959988,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:33,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 365, 8816, 12485, 12369, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2941, 2565, 2327, 2333, 2608",61242700,8.751410176
8.72,612481,536007076,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:36,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 311, 8816, 12454, 12369, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2941, 2565, 2327, 2333, 2608",61248100,8.751407407
8.72,612482,536007948,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:39,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 322, 8865, 12454, 12371, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2941, 2565, 2327, 2333, 2608",61248200,8.751407356
8.73,612504,536027136,0,0,0,6.72,8.85,8.9, 2018-07-16 14:26:42,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 320, 8865, 12444, 12371, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2937, 2565, 2327, 2333, 2608",61250400,8.751406293
8.73,612513,536034991,0,0,0,6.72,8.85,8.9, 2018-07-16 14:26:45,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 378, 8865, 12424, 12371, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2931, 2673, 2327, 2333, 2608",61251300,8.751405946
8.73,612567,536082133,0,0,0,6.72,8.85,8.9, 2018-07-16 14:26:48,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 378, 8865, 12424, 12371, 8307"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2882, 2673, 2327, 2333, 2608",61256700,8.751404059
8.73,612625,536132720,0,0,0,6.72,8.85,8.9, 2018-07-16 14:26:51,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 389, 8894, 12424, 12371, 8304"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2871, 2673, 2327, 2333, 2608",61262500,8.751401265
8.72,612628,536135337,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:54,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 407, 8894, 12424, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2870, 2774, 2327, 2333, 2608",61262800,8.751401128
8.72,612638,536144057,0,0,0,6.71,8.85,8.9, 2018-07-16 14:26:57,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 397, 8894, 12424, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2870, 2774, 2327, 2333, 2608",61263800,8.751400615
8.72,612672,536173705,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:00,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 363, 8896, 12424, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 2870, 3145, 2327, 2333, 2608",61267200,8.751398872
8.72,614717,537958985,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:03,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 414, 8896, 12421, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 830, 3145, 2327, 2333, 2608",61471700,8.751327603
8.72,614725,537965961,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:06,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 406, 8908, 12421, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 840, 3145, 2327, 2333, 2608",61472500,8.751327195
8.72,614746,537984279,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:09,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 491, 8933, 12421, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 836, 3145, 2327, 2333, 2608",61474600,8.751326223
8.73,614750,537987770,0,0,0,6.72,8.85,8.9, 2018-07-16 14:27:12,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 494, 8923, 12421, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 835, 3145, 2327, 2333, 2608",61475000,8.751326068
8.72,614886,538106362,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:15,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 372, 8943, 12431, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 835, 3145, 2327, 2333, 2608",61488600,8.751319139
8.72,614889,538108979,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:18,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 375, 8953, 12436, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 894, 3145, 2327, 2333, 2608",61488900,8.751319002
8.72,614914,538130794,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:21,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 394, 8953, 12436, 12371, 8274"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 899, 3145, 2327, 2333, 2608",61491400,8.751317973
8.72,614924,538139514,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:24,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 384, 8996, 12436, 12221, 8304"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 899, 3145, 2327, 2333, 2608",61492400,8.751317464
8.72,614940,538153472,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:27,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 411, 8996, 12436, 12221, 8314"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1154, 3145, 2327, 2333, 2608",61494000,8.751316746
8.72,614942,538155216,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:30,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 409, 8996, 12436, 12230, 8314"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1354, 3145, 2327, 2333, 2608",61494200,8.751316644
8.72,614948,538160451,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:33,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 406, 8996, 12436, 12230, 8378"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1361, 3145, 2327, 2333, 2608",61494800,8.751316388
8.73,614960,538170925,0,0,0,6.72,8.85,8.9, 2018-07-16 14:27:36,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 391, 8996, 12436, 12230, 8378"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1360, 3145, 2327, 2333, 2608",61496000,8.751315939
8.72,614961,538171797,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:39,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 390, 8986, 12364, 12230, 8378"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1360, 3145, 2327, 2333, 2608",61496100,8.751315888
8.72,614973,538182261,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:42,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 395, 8986, 12364, 12230, 8378"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1360, 3145, 2327, 2333, 2608",61497300,8.751315277
8.73,614987,538194481,0,0,0,6.72,8.85,8.9, 2018-07-16 14:27:45,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 393, 8986, 12364, 12230, 8388"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1350, 3145, 2327, 2333, 2608",61498700,8.751314759
8.73,614987,538194481,0,0,0,6.72,8.85,8.9, 2018-07-16 14:27:48,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 414, 9035, 12364, 12230, 8398"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1461, 3145, 2327, 2333, 2608",61498700,8.751314759
8.72,614989,538196225,0,0,0,6.71,8.85,8.9, 2018-07-16 14:27:51,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 421, 9035, 12364, 12230, 8398"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1658, 3145, 2232, 2333, 2608",61498900,8.751314658
8.73,614995,538201461,0,0,0,6.72,8.85,8.9, 2018-07-16 14:27:54,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 419, 9107, 12389, 12230, 8398"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1654, 3145, 2232, 2333, 2608",61499500,8.751314417
8.73,615006,538211054,0,0,0,6.72,8.85,8.9, 2018-07-16 14:27:57,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 414, 9105, 12389, 12230, 8398"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1462, 3145, 2232, 2333, 2608",61500600,8.751313873
8.72,615013,538217164,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:00,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 415, 9105, 12389, 12230, 8408"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1458, 3145, 2232, 2333, 2608",61501300,8.751313615
8.72,615038,538238964,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:03,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 401, 9105, 12386, 12212, 8408"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1463, 3145, 2232, 2333, 2608",61503800,8.751312342
8.72,615040,538240708,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:06,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 402, 9105, 12386, 12212, 8408"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1493, 3145, 2232, 2333, 2608",61504000,8.75131224
8.72,615136,538324420,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:09,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 328, 9125, 12396, 12212, 8408"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1493, 3145, 2232, 2333, 2608",61513600,8.751307353
8.72,615248,538422182,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:12,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 319, 9125, 12396, 12212, 8407"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1419, 3145, 2232, 2333, 2608",61524800,8.751303247
8.72,615280,538450101,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:15,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 302, 9135, 12394, 12212, 8407"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1404, 3145, 2232, 2333, 2608",61528000,8.751301863
8.72,615381,538538273,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:18,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 314, 9135, 12394, 12212, 8407"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1304, 3145, 2232, 2333, 2608",61538100,8.75129835
8.72,615439,538588897,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:21,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 304, 9135, 12394, 12214, 8407"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1256, 3145, 2232, 2333, 2608",61543900,8.75129618
8.72,615466,538612448,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:24,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 314, 9141, 12395, 12214, 8407"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1258, 3145, 2232, 2333, 2608",61546600,8.751294921
8.73,615468,538614194,0,0,0,6.72,8.85,8.9, 2018-07-16 14:28:27,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 327, 9141, 12395, 12214, 8425"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1257, 3145, 2232, 2333, 2608",61546800,8.751294852
8.72,615470,538615938,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:30,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 376, 9141, 12395, 12214, 8425"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1257, 3145, 2232, 2333, 2608",61547000,8.75129475
8.72,615565,538698778,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:33,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 250, 9141, 12395, 12214, 8425"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1657, 3145, 2232, 2333, 2608",61556500,8.751289921
8.73,615579,538711000,0,0,0,6.72,8.85,8.9, 2018-07-16 14:28:36,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 237, 9141, 12395, 12214, 8425"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1643, 3145, 2232, 2333, 2608",61557900,8.751289436
8.72,615744,538854377,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:39,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 188, 9102, 12395, 12214, 8425"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1623, 3145, 2243, 2333, 2608",61574400,8.751272883
8.72,615932,539018836,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:42,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 9079, 12395, 12209, 8411, 4361"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 22, 1624, 3145, 2243, 2333",61593200,8.751271829
8.73,615974,539055470,0,0,0,6.72,8.85,8.9, 2018-07-16 14:28:45,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 64, 9079, 12395, 12209, 8410"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1577, 3137, 2243, 2333, 2608",61597400,8.751269859
8.72,616089,539155800,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:48,8.69,0,8.88," 8.7200000000000006, 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997"," 1, 9079, 12381, 12211, 8410"," 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998, 8.7699999999999996"," 1582, 3137, 2243, 2333, 2608",61608900,8.751264833
8.72,616090,539156672,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:51,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 9079, 12381, 12211, 8410, 4361"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 32, 1583, 3137, 2243, 2333",61609000,8.751264783
8.72,616121,539183692,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:54,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 9083, 12438, 12211, 8410, 4361"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 43, 1527, 3137, 2243, 2333",61612100,8.751263015
8.72,616124,539186308,0,0,0,6.71,8.85,8.9, 2018-07-16 14:28:57,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 9088, 12438, 12210, 8410, 4361"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 158, 1527, 3137, 2243, 2333",61612400,8.751262863
8.71,616154,539212447,0,0,0,6.7,8.85,8.9, 2018-07-16 14:29:00,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 9092, 12478, 12210, 8410, 4361"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 151, 1527, 3137, 2243, 2333",61615400,8.751261
8.72,616177,539232500,0,0,0,6.71,8.85,8.9, 2018-07-16 14:29:03,8.69,0,8.88," 8.7100000000000009, 8.6999999999999993, 8.6899999999999995, 8.6799999999999997, 8.6699999999999999"," 9095, 12496, 12210, 8409, 4361"," 8.7200000000000006, 8.7300000000000004, 8.7400000000000002, 8.75, 8.7599999999999998"," 175, 1527, 3137, 2243, 2333",61617700,8.751259784
